kpoint_index,k_fractional,band,occupation,dftk_ha,qe_ha,delta_ha,dftk_global_reference_ha,qe_global_reference_ha,global_reference_delta_ha,independent_C_residual_ha
15,"[0, -0.25, -0.5]",3,2.0,0.04304099109179725,0.09244424752924915,-0.0494032564374519,-0.13125269393025202,-0.13125267534570795,-1.8584544070332498e-08,-5.23782016023655e-07
15,"[0, -0.25, -0.5]",4,2.0,0.09292725433184539,0.1423304895624294,-0.04940323523058403,-0.0813664306902039,-0.08136643331252769,2.622323788670222e-09,-5.025751481507745e-07
15,"[0, -0.25, -0.5]",5,0.0,0.22607393356494054,0.2754771926101074,-0.04940325904516685,0.05178024854289126,0.05178026973515029,-2.1192259030966554e-08,-5.263897309704113e-07
15,"[0, -0.25, -0.5]",6,0.0,0.3342239377246658,0.3836271971173248,-0.049403259392658994,0.15993025270261652,0.1599302742423677,-2.1539751177135358e-08,-5.267372231165801e-07
15,"[0, -0.25, -0.5]",7,0.0,0.38167022575684,0.4310734836378929,-0.049403257881052876,0.20737654073479073,0.20737656076293579,-2.0028145059081126e-08,-5.252256169985259e-07
15,"[0, -0.25, -0.5]",8,0.0,0.389717002174436,0.4391202623283219,-0.04940326015388591,0.21542331715238672,0.2154233394533648,-2.2300978091971402e-08,-5.274984500314162e-07
16,"[0, -0.25, -0.25]",1,2.0,-0.22607228952967567,-0.1766690430241306,-0.04940324650554506,-0.40036597455172496,-0.4003659658990877,-8.652637273343089e-09,-5.138501091850323e-07
16,"[0, -0.25, -0.25]",2,2.0,0.044289711709376046,0.09369294853581958,-0.049403236826443535,-0.13000397331267324,-0.13000397433913752,1.0264642746893315e-09,-5.041710076578165e-07
16,"[0, -0.25, -0.25]",3,2.0,0.10446130193448776,0.1538645369351442,-0.04940323500065645,-0.06983238308756153,-0.06983238593981289,2.8522513656481507e-09,-5.023452205737966e-07
16,"[0, -0.25, -0.25]",4,2.0,0.10446130193449171,0.1538645504042932,-0.049403248469801486,-0.06983238308755757,-0.0698323724706639,-1.0616893669768146e-08,-5.158143656092129e-07
16,"[0, -0.25, -0.25]",5,0.0,0.21203966038908975,0.2614429237511015,-0.04940326336201176,0.03774597536704047,0.03774600087614441,-2.5509103940279942e-08,-5.307065758797247e-07
16,"[0, -0.25, -0.25]",6,0.0,0.28528144674447975,0.3346847135094779,-0.04940326676499818,0.11098776172243047,0.11098779063452083,-2.8912090360710962e-08,-5.341095623001557e-07
16,"[0, -0.25, -0.25]",7,0.0,0.3837019007457235,0.4331051465609851,-0.049403245815261565,0.20940821572367424,0.209408223686028,-7.96235374855847e-09,-5.131598256880032e-07
16,"[0, -0.25, -0.25]",8,0.0,0.38370190074572724,0.4331051558031461,-0.04940325505741888,0.20940821572367796,0.20940823292818903,-1.7204511065793682e-08,-5.224019830052384e-07
17,"[0.25, 0, 0]",1,2.0,-0.23643877387469442,-0.1870355268624108,-0.04940324701228363,-0.4107324588967437,-0.4107324497373679,-9.159375813361237e-09,-5.14356847752806e-07
17,"[0.25, 0, 0]",2,2.0,0.028906426758939598,0.07830966735852511,-0.049403240599585514,-0.1453872582631097,-0.145387255516432,-2.7466776908458e-09,-5.079441496372294e-07
17,"[0.25, 0, 0]",3,2.0,0.14626336968691037,0.1956665968921424,-0.04940322720523205,-0.028030315335138917,-0.028030325982814686,1.0647675768860054e-08,-4.945497961705847e-07
17,"[0.25, 0, 0]",4,2.0,0.1462633696869221,0.1956666124902683,-0.04940324280334618,-0.028030315335127176,-0.02803031038468881,-4.9504383647924755e-09,-5.101479103042372e-07
17,"[0.25, 0, 0]",5,0.0,0.2444496715195698,0.293852930250066,-0.04940325873049617,0.07015598649752053,0.07015600737510888,-2.0877588352563592e-08,-5.260750602920083e-07
17,"[0.25, 0, 0]",6,0.0,0.3012809535219796,0.3506842154724554,-0.049403261950475785,0.1269872684999303,0.12698729259749827,-2.409756796883933e-08,-5.292950399082841e-07
17,"[0.25, 0, 0]",7,0.0,0.3012809535219858,0.3506842214298019,-0.04940326790781607,0.12698726849993652,0.12698729855484478,-3.0054908256582635e-08,-5.352523801960274e-07
17,"[0.25, 0, 0]",8,0.0,0.42218359041655185,0.4715868335209434,-0.04940324310439154,0.24788990539450256,0.24788991064598628,-5.2514837201034226e-09,-5.104489556595482e-07
18,"[0.25, 0, 0.25]",1,2.0,-0.22607228952967454,-0.1766690430403258,-0.04940324648934874,-0.40036597455172385,-0.4003659659152829,-8.636440951281799e-09,-5.13833912862971e-07
18,"[0.25, 0, 0.25]",2,2.0,0.04428971170937605,0.09369294809711029,-0.04940323638773424,-0.13000397331267322,-0.1300039747778468,1.4651735935622412e-09,-5.037322983597603e-07
18,"[0.25, 0, 0.25]",3,2.0,0.1044613019344886,0.1538645430196699,-0.04940324108518129,-0.06983238308756068,-0.0698323798552872,-3.232273476649894e-09,-5.084297454160946e-07
18,"[0.25, 0, 0.25]",4,2.0,0.10446130193449032,0.153864545673583,-0.04940324373909266,-0.06983238308755896,-0.06983237720137411,-5.886184845094178e-09,-5.110836567845389e-07
18,"[0.25, 0, 0.25]",5,0.0,0.21203966038909022,0.26144292285502,-0.0494032624659298,0.03774597536704094,0.03774599998006292,-2.461302198164539e-08,-5.298104939210901e-07
18,"[0.25, 0, 0.25]",6,0.0,0.28528144674447997,0.3346847122026794,-0.04940326545819945,0.11098776172243069,0.11098778932772232,-2.7605291635923734e-08,-5.328027635753685e-07
18,"[0.25, 0, 0.25]",7,0.0,0.3837019007457223,0.4331051501648738,-0.049403249419151474,0.20940821572367302,0.20940822728991668,-1.1566243657279429e-08,-5.167637155967242e-07
